,UDI,Product ID,Type,Air temperature [K],Rotational speed [rpm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
5279,2875,L50054,L,300.0085898275486,0.3162145957582108,29.0,False,False,False,False,False,False
5280,6023,L53202,L,300.7,0.316214595761259,61.0,False,False,False,False,False,False
5281,907,M15766,M,295.6,0.3162145957576153,158.0,False,False,False,False,False,False
5282,909,M15768,M,295.5,0.31621459577315303,164.0,False,False,False,False,False,False
5283,5613,L52792,L,303.0,0.31621459575917027,112.0,False,False,False,False,False,False
5284,2066,L49245,L,299.7,0.31621459575454774,170.0,False,False,False,False,False,False
5285,9079,L56258,L,297.3,0.3162145957636671,156.0,False,False,False,False,False,False
5286,1926,L49105,L,297.9,0.3162145957621489,15.0,False,False,False,False,False,False
5287,6929,L54108,L,301.1,0.3162145957729911,7.0,False,False,False,False,False,False
5288,9832,L57011,L,298.4,0.31621459576241917,108.0,False,False,False,False,False,False
5289,9561,L56740,L,299.6,0.31621459575923283,164.0,False,False,False,False,False,False
5290,5240,L52419,L,303.7,0.3162145957711474,42.0,False,False,False,False,False,False
5291,1791,L48970,L,298.2,0.31621459577380456,69.0,False,False,False,False,False,False
5292,729,M15588,M,297.4,0.3162145957549991,152.0,False,False,False,False,False,False
5293,5047,M19906,M,304.1,0.3162145957538557,155.0,False,False,False,False,False,False
5294,5097,H34510,H,304.2,0.316214595766505,91.0,False,False,False,False,False,False
5295,1699,L48878,L,300.0085898275486,0.31621459575885497,40.0,False,False,False,False,False,False
5296,1947,L49126,L,298.2,0.31621459576628885,67.0,False,False,False,False,False,False
5297,1077,L48256,L,296.9,0.3162145957675853,177.0,False,False,False,False,False,False
5298,7383,L54562,L,299.8,0.3162145957692965,103.0,False,False,False,False,False,False
5299,6874,L54053,L,301.0,0.3162145957586636,75.0,False,False,False,False,False,False
5300,8012,L55191,L,300.8,0.31621459575514776,180.0,False,False,False,False,False,False
5301,4089,L51268,L,301.9,0.3162145957585995,128.0,False,False,False,False,False,False
5302,3115,M17974,M,299.9,0.3162145957687472,13.0,False,False,False,False,False,False
5303,6419,H35832,H,300.3,0.31621459575346317,205.0,False,False,False,False,False,False
5304,5573,L52752,L,302.4,0.3162145957625796,12.0,False,False,False,False,False,False
5305,6009,L53188,L,300.7,0.3162145957554426,22.0,False,False,False,False,False,False
5306,9963,L57142,L,298.2,0.3162145957552956,141.0,False,False,False,False,False,False
5307,5067,L52246,L,304.1,0.31621459576284405,9.0,False,False,False,False,False,False
5308,6311,L53490,L,300.9,0.31621459577859085,133.0,False,False,False,False,False,False
5309,7276,L54455,L,300.2,0.31621459576085725,48.0,False,False,False,False,False,False
5310,4511,L51690,L,302.4,0.316214595748358,106.0,True,False,True,False,False,False
5311,1536,L48715,L,300.0085898275486,0.31621459576440747,73.0,False,False,False,False,False,False
5312,6034,L53213,L,300.6,0.3162145957582108,86.0,False,False,False,False,False,False
5313,9862,M24721,M,298.7,0.3162145957725481,78.0,False,False,False,False,False,False
5314,6970,M21829,M,300.8,0.31621459576450395,116.0,False,False,False,False,False,False
5315,2899,M17758,M,300.6,0.31621459576284405,96.0,False,False,False,False,False,False
5316,5508,L52687,L,302.8,0.31621459576120203,48.0,False,False,False,False,False,False
5317,7991,M22850,M,301.1,0.3162145957727993,126.0,False,False,False,False,False,False
5318,9705,L56884,L,298.9,0.3162145957642129,80.0,False,False,False,False,False,False
5319,3690,L50869,L,302.1,0.31621459577482,108.0,False,False,False,False,False,False
5320,4956,M19815,M,303.8,0.3162145957501919,143.0,False,False,False,False,False,False
5321,5296,L52475,L,303.8,0.31621459574739774,176.0,False,False,False,False,False,False
5322,6224,M21083,M,301.1,0.3162145957629489,126.0,False,False,False,False,False,False
5323,9957,M24816,M,298.2,0.31621459576426175,127.0,False,False,False,False,False,False
5324,2239,L49418,L,299.3,0.316214595758406,191.0,False,False,False,False,False,False
5325,2840,M17699,M,300.4,0.316214595749834,182.0,False,False,False,False,False,False
5326,7715,L54894,L,300.5,0.31621459575923283,78.0,False,False,False,False,False,False
5327,4265,M19124,M,302.6,0.31621459576241917,141.0,False,False,False,False,False,False
5328,8288,L55467,L,298.9,0.3162145957646,7.0,False,False,False,False,False,False
5329,3276,H32689,H,300.0085898275486,0.31621459576187494,2.0,False,False,False,False,False,False
5330,3822,L51001,L,302.3,0.3162145957651192,108.0,False,False,False,False,False,False
5331,3496,M18355,M,301.9,0.31621459575174937,121.0,False,False,False,False,False,False
5332,8923,L56102,L,297.1,0.31621459575298444,194.0,False,False,False,False,False,False
5333,5359,H34772,H,303.3,0.3162145957732863,132.0,False,False,False,False,False,False
5334,3211,M18070,M,300.3,0.3162145957500135,108.0,False,False,False,False,False,False
5335,8933,L56112,L,297.4,0.316214595758406,4.0,False,False,False,False,False,False
5336,5688,L52867,L,300.0085898275486,0.3162145957797117,91.0,False,False,False,False,False,False
5337,7274,M22133,M,300.2,0.3162145957695106,42.0,False,False,False,False,False,False
5338,2946,H32359,H,300.7,0.31621459577561845,9.0,False,False,False,False,False,False
5339,3815,M18674,M,302.1,0.3162145957464071,88.0,True,False,True,False,False,False
5340,7886,L55065,L,300.7,0.31621459576483785,93.0,False,False,False,False,False,False
5341,2982,H32395,H,300.4,0.3162145957617643,112.0,False,False,False,False,False,False
5342,3350,L50529,L,301.4,0.3162145957683695,181.0,False,False,False,False,False,False
5343,8588,M23447,M,297.4,0.316214595766505,108.0,False,False,False,False,False,False
5344,4800,L51979,L,303.5,0.31621459575447175,170.0,False,False,False,False,False,False
5345,2501,L49680,L,300.0085898275486,0.31621459576607,223.0,False,False,False,False,False,False
5346,4020,M18879,M,302.0,0.31621459576326,193.0,False,False,False,False,False,False
5347,3678,M18537,M,302.3,0.31621459575036914,165.0,False,False,False,False,False,False
5348,9282,L56461,L,298.2,0.31621459574739774,66.0,False,False,False,False,False,False
5349,9672,L56851,L,299.0,0.31621459575401106,246.0,False,False,False,False,False,False
5350,3933,L51112,L,300.0085898275486,0.31621459577619787,180.0,False,False,False,False,False,False
5351,6616,L53795,L,301.7,0.3162145957625796,68.0,False,False,False,False,False,False
5353,5263,L52442,L,303.4,0.31621459575672767,94.0,False,False,False,False,False,False
5354,1895,H31308,H,297.9,0.3162145957746103,146.0,False,False,False,False,False,False
5355,7749,L54928,L,300.4,0.3162145957609151,170.0,False,False,False,False,False,False
5356,951,L48130,L,295.6,0.31621459575492444,58.0,False,False,False,False,False,False
5357,5084,L52263,L,304.1,0.31621459574650757,57.0,False,False,False,False,False,False
5358,3117,L50296,L,300.0,0.3162145957636671,18.0,False,False,False,False,False,False
5359,2564,L49743,L,300.0085898275486,0.3162145957597879,149.0,False,False,False,False,False,False
5360,1233,L48412,L,297.2,0.31621459576003014,161.0,False,False,False,False,False,False
5361,2795,L49974,L,300.4,0.3162145957630011,75.0,False,False,False,False,False,False
5362,9313,H38726,H,298.5,0.3162145957640162,143.0,False,False,False,False,False,False
5363,8526,L55705,L,298.3,0.3162145957512396,12.0,False,False,False,False,False,False
5364,4848,L52027,L,303.4,0.31621459575566147,78.0,False,False,False,False,False,False
5365,7679,M22538,M,300.6,0.31621459575216726,210.0,False,False,False,False,False,False
5366,5279,M20138,M,303.5,0.316214595766114,130.0,False,False,False,False,False,False
5367,3912,M18771,M,300.0085898275486,0.31621459574768895,123.0,False,False,False,False,False,False
5368,847,M15706,M,296.4,0.3162145957543191,210.0,False,False,False,False,False,False
5369,6804,M21663,M,301.1,0.3162145957502806,111.0,False,False,False,False,False,False
5370,7482,H36895,H,300.2,0.3162145957603885,141.0,False,False,False,False,False,False
5371,2497,M17356,M,299.2,0.3162145957640162,212.0,False,False,False,False,False,False
5372,581,M15440,M,297.8,0.3162145957724916,203.0,False,False,False,False,False,False
5373,8721,L55900,L,297.3,0.31621459576305316,70.0,False,False,False,False,False,False
5374,2901,L50080,L,300.5,0.3162145957640656,101.0,False,False,False,False,False,False
5375,7642,M22501,M,300.4,0.31621459574892,116.0,False,False,False,False,False,False
5376,8232,L55411,L,299.1,0.31621459575454774,76.0,False,False,False,False,False,False
5377,8370,L55549,L,298.8,0.31621459577619787,25.0,False,False,False,False,False,False
5378,147,H29560,H,298.5,0.31621459576584826,174.0,False,False,False,False,False,False
5379,6450,L53629,L,300.6,0.31621459576114497,69.0,False,False,False,False,False,False
5380,353,M15212,M,297.6,0.3162145957604477,51.0,False,False,False,False,False,False
5381,2544,L49723,L,299.3,0.3162145957721469,100.0,False,False,False,False,False,False
5382,5120,L52299,L,304.2,0.31621459575393346,149.0,False,False,False,False,False,False
5383,3278,L50457,L,301.3,0.3162145957618197,9.0,False,False,False,False,False,False
5384,3600,H33013,H,301.7,0.31621459575208416,176.0,False,False,False,False,False,False
5385,7606,H37019,H,300.4,0.31621459577755656,26.0,False,False,False,False,False,False
5386,9522,M24381,M,298.9,0.31621459575904465,61.0,False,False,False,False,False,False
5387,9820,M24679,M,298.6,0.31621459575774896,179.0,False,False,False,False,False,False
5388,2415,L49594,L,299.1,0.31621459575424243,0.0,False,False,False,False,False,False
5389,3637,L50816,L,302.2,0.31621459575672767,60.0,False,False,False,False,False,False
5391,7707,L54886,L,300.5,0.3162145957696516,57.0,False,False,False,False,False,False
5392,2158,M17017,M,299.4,0.3162145957759125,204.0,False,False,False,False,False,False
5393,7945,L55124,L,300.8,0.3162145957541655,10.0,False,False,False,False,False,False
5394,7205,L54384,L,299.8,0.31621459576154126,85.0,False,False,False,False,False,False
5395,5934,L53113,L,300.5,0.3162145957508077,56.0,False,False,False,False,False,False
5396,4636,M19495,M,303.0,0.3162145957659373,207.0,False,False,False,False,False,False
5397,3194,L50373,L,300.0,0.316214595753145,0.0,False,False,False,False,False,False
5398,6714,L53893,L,301.3,0.3162145957543191,88.0,False,False,False,False,False,False
5399,35,M14894,M,300.0085898275486,0.31621459576331135,95.0,False,False,False,False,False,False
5400,7598,L54777,L,300.5,0.31621459577834465,9.0,False,False,False,False,False,False
5401,7518,L54697,L,300.3,0.31621459575644784,15.0,False,False,False,False,False,False
5402,4268,L51447,L,300.0085898275486,0.31621459576120203,148.0,False,False,False,False,False,False
5403,233,L47412,L,298.2,0.31621459575492444,179.0,False,False,False,False,False,False
5404,4015,L51194,L,302.1,0.3162145957707318,182.0,False,False,False,False,False,False
5405,2487,M17346,M,298.9,0.31621459577173233,177.0,False,False,False,False,False,False
5406,1869,L49048,L,298.3,0.31621459574974387,81.0,False,False,False,False,False,False
5407,6300,L53479,L,301.2,0.31621459575183347,105.0,False,False,False,False,False,False
5408,4620,H34033,H,303.1,0.3162145957780581,167.0,False,False,False,False,False,False
5409,2861,H32274,H,300.6,0.31621459575768224,235.0,False,False,False,False,False,False
5410,9222,M24081,M,297.8,0.3162145957684458,110.0,False,False,False,False,False,False
5411,8145,M23004,M,299.7,0.3162145957603885,85.0,False,False,False,False,False,False
5412,1569,L48748,L,298.2,0.3162145957536209,153.0,False,False,False,False,False,False
5413,1132,L48311,L,296.8,0.31621459575935734,123.0,False,False,False,False,False,False
5414,1061,H30474,H,296.7,0.31621459575492444,133.0,False,False,False,False,False,False
5415,8066,M22925,M,300.5,0.3162145957682544,89.0,False,False,False,False,False,False
5416,3901,M18760,M,302.1,0.3162145957567971,86.0,False,False,False,False,False,False
5417,3006,L50185,L,300.5,0.3162145957602101,175.0,False,False,False,False,False,False
5418,2225,M17084,M,299.7,0.31621459576726046,155.0,False,False,False,False,False,False
5419,8414,M23273,M,298.6,0.3162145957547744,139.0,False,False,False,False,False,False
5420,121,L47300,L,298.9,0.3162145957555887,108.0,False,False,False,False,False,False
5421,1582,M16441,M,300.0085898275486,0.3162145957633626,181.0,False,False,False,False,False,False
5422,176,L47355,L,298.2,0.3162145957515805,37.0,False,False,False,False,False,False
5423,8553,L55732,L,298.2,0.316214595757948,80.0,False,False,False,False,False,False
5424,335,M15194,M,297.5,0.3162145957580798,5.0,False,False,False,False,False,False
5425,9298,M24157,M,300.0085898275486,0.31621459575872757,105.0,False,False,False,False,False,False
5426,716,L47895,L,297.4,0.31621459574620525,118.0,False,False,False,False,False,False
5427,4776,L51955,L,303.5,0.3162145957713969,105.0,False,False,False,False,False,False
5428,3592,M18451,M,300.0085898275486,0.3162145957573457,153.0,False,False,False,False,False,False
5429,5238,L52417,L,303.8,0.31621459575996985,38.0,False,False,False,False,False,False
5430,3711,L50890,L,302.2,0.31621459575935734,35.0,False,False,False,False,False,False
5431,7337,H36750,H,299.9,0.3162145957627915,208.0,False,False,False,False,False,False
5432,7425,M22284,M,300.1,0.3162145957641148,210.0,False,False,False,False,False,False
5433,9318,L56497,L,298.5,0.31621459575879135,160.0,False,False,False,False,False,False
5434,180,L47359,L,298.2,0.31621459574411476,45.0,False,False,False,False,False,False
5435,4443,L51622,L,302.5,0.3162145957635154,150.0,False,False,False,False,False,False
5436,3378,H32791,H,301.5,0.31621459576488503,33.0,False,False,False,False,False,False
5437,4579,L51758,L,303.0,0.31621459576709554,63.0,False,False,False,False,False,False
5438,442,H29855,H,297.5,0.31621459575249705,56.0,False,False,False,False,False,False
5439,801,M15660,M,297.0,0.3162145957746572,97.0,False,False,False,False,False,False
5440,1003,L48182,L,296.3,0.31621459576730143,192.0,False,False,False,False,False,False
5441,9244,L56423,L,298.3,0.31621459575707295,166.0,False,False,False,False,False,False
5442,3896,M18755,M,302.3,0.3162145957626328,71.0,False,False,False,False,False,False
5443,7159,L54338,L,300.0085898275486,0.31621459575216726,108.0,False,False,False,False,False,False
5444,928,H30341,H,295.6,0.31621459575274186,0.0,False,False,False,False,False,False
5445,5819,L52998,L,301.3,0.31621459576225747,206.0,False,False,False,False,False,False
5446,6661,H36074,H,301.4,0.31621459575469907,182.0,False,False,False,False,False,False
5447,765,L47944,L,296.8,0.31621459574749516,5.0,False,False,False,False,False,False
5448,5785,M20644,M,301.8,0.31621459575298444,125.0,False,False,False,False,False,False
5449,5410,L52589,L,300.0085898275486,0.3162145957555887,17.0,False,False,False,False,False,False
5450,6713,H36126,H,300.0085898275486,0.3162145957609728,108.0,False,False,False,False,False,False
5451,2378,M17237,M,300.0085898275486,0.3162145957644558,107.0,False,False,False,False,False,False
5452,5442,M20301,M,303.0,0.316214595752415,94.0,False,False,False,False,False,False
5453,291,L47470,L,298.1,0.31621459575595035,105.0,False,False,False,False,False,False
5454,8866,L56045,L,297.9,0.31621459574257005,43.0,False,False,False,False,False,False
5455,6587,L53766,L,300.0085898275486,0.31621459575700434,208.0,False,False,False,False,False,False
5456,2941,L50120,L,300.9,0.3162145957817376,201.0,False,False,False,False,False,False
5457,362,L47541,L,300.0085898275486,0.3162145957651192,77.0,False,False,False,False,False,False
5458,307,L47486,L,297.8,0.3162145957508946,150.0,False,False,False,False,False,False
5459,1289,M16148,M,298.5,0.3162145957561648,107.0,False,False,False,False,False,False
5460,9066,H38479,H,297.2,0.3162145957798654,119.0,False,False,False,False,False,False
5461,6521,M21380,M,301.2,0.3162145957680995,37.0,False,False,False,False,False,False
